date,time,wx_rain15,wx_rh15,wx_vappress15,wx_tempavg15,wx_par_den15,wx_maxws15
20220922,15:00:00,0.085,83.8,21,20.25,130.4,8.82
20220922,16:00:00,0.051,71.4,20.447,21.5,304,6.74
20220922,17:00:00,0.068,59,19.59,23.38,272.3,7.65
20220922,18:00:00,0.017,54.7,15.068,22.77,48.18,8.36
20220922,19:00:00,0,52,13.895,21.87,0.885,9.97
20220922,20:00:00,0,50.6,13.048,21,0,14.49
20220922,21:00:00,0,53.7,11.598,19.49,0,13.78
20220922,22:00:00,0,56.7,11.847,18.62,0,12.47
20220922,23:00:00,0,60.3,11.983,17.74,0,11
20220923,00:00:00,0,62,11.942,17.24,0,11.26
20220923,01:00:00,0,66,12.142,16.56,0,10.1
20220923,02:00:00,0,67.6,12.078,16,0,11.72
20220923,03:00:00,0,63.3,11.673,15.48,0,12.18
20220923,04:00:00,0,62.1,10.83,14.93,0,11.01
20220923,05:00:00,0,60.8,10.083,14.57,0,12.66
20220923,06:00:00,0,61,9.663,13.99,1.696,11.73
20220923,07:00:00,0,63.1,9.608,13.49,65.81,11.34
20220923,08:00:00,0,63.2,9.992,13.64,262.6,13.78
20220923,09:00:00,0,62.3,9.763,13.96,507.2,12.08
20220923,10:00:00,0,59.7,10.153,14.58,631.3,12.81
20220923,11:00:00,0,57.3,10.41,15.3,832,9.73
20220923,12:00:00,0,52.6,10.065,16.35,919,12.31
20220923,13:00:00,0,47.8,9.692,17.32,909,10.6
20220923,14:00:00,0,43.1,9.738,18.55,831,10.94
20220923,15:00:00,0,44.3,9.627,19.17,687.3,8.42
20220923,16:00:00,0,42.9,9.74,19.48,493,8.28
20220923,17:00:00,0,42.3,9.4,19.21,268.1,8.48
20220923,18:00:00,0,45.1,9.037,18.42,65.9,6.35
20220923,19:00:00,0,44.5,8.757,17.58,0.722,5.7
20220923,20:00:00,0,42.4,8.852,17.69,0,7.4
20220923,21:00:00,0,48.2,9.112,17.51,0,6.53
20220923,22:00:00,0,50.3,9.46,16.86,0,6.21
20220923,23:00:00,0,55.2,9.99,16.4,0,7.92
20220924,00:00:00,0,53,9.953,16.07,0,5.95
20220924,01:00:00,0,57.7,9.93,15.62,0,6.16
20220924,02:00:00,0,60.5,10.275,15.13,0,4.85
20220924,03:00:00,0,66.2,10.017,13.84,0,3.34
20220924,04:00:00,0,67.5,9.497,12.49,0,3.67
20220924,05:00:00,0,74.6,9.628,11.02,0,1.35
20220924,06:00:00,0,80.6,9.595,9.99,1.507,2.35
20220924,07:00:00,0,83.2,10.478,10.58,82.2,1.85
20220924,08:00:00,0,71.6,11.473,12.79,189,1.7
20220924,09:00:00,0,66.9,12.075,15.28,465.5,4.7
20220924,10:00:00,0,59.1,11.878,16.77,602.4,5.41
20220924,11:00:00,0,55.1,11.267,17.49,833,4.44
20220924,12:00:00,0,51.4,11.052,18.3,799.3,5.38
20220924,13:00:00,0,48.9,10.432,18.86,965,4.34
20220924,14:00:00,0,42.9,10.355,19.64,804,4.34
20220924,15:00:00,0,57.5,11.297,19.21,425.1,4.1
20220924,16:00:00,0,57.2,11.712,18.27,220.6,3.08
20220924,17:00:00,0,56.9,12.532,18.65,183.3,2.83
20220924,18:00:00,0,69.8,13.413,19.26,72.29,3.04
20220924,19:00:00,0,77.8,14.055,16.21,0.587,1.49
20220924,20:00:00,0,81.5,12.98,15.04,0,1.11
20220924,21:00:00,0,82.2,13.392,14.44,0,1.44
20220924,22:00:00,0,89.6,13.73,13.79,0,1.25
20220924,23:00:00,0,92.6,14.087,13.46,0,1.28
20220925,00:00:00,0,74.2,15.107,17.37,0,5.41
20220925,01:00:00,0,70.9,15.03,18.24,0,3.65
20220925,02:00:00,0,73.4,14.937,18.28,0,4.81
20220925,03:00:00,0,76.2,16.283,18.11,0,4.14
20220925,04:00:00,0,75.8,15.92,18.55,0,4.61
20220925,05:00:00,0,75.2,15.963,18.18,0,4.2
20220925,06:00:00,0,73.4,15.397,17.89,0.917,3.91
20220925,07:00:00,0,77.7,15.47,17.59,84.9,3.14
20220925,08:00:00,0,77.9,16.613,18.53,285.5,3.91
20220925,09:00:00,0,79.4,18.033,19.65,531.2,4.39
20220925,10:00:00,0,68.7,18.713,21.4,790.7,5.35
20220925,11:00:00,0,69.2,19.125,22.6,766.3,5.82
20220925,12:00:00,0,62.1,19.335,23.84,864,7.42
20220925,13:00:00,0,66.1,19.362,24.91,820,7.65
20220925,14:00:00,0,61.1,20.088,24.8,515.4,6.57
20220925,15:00:00,0,59.7,21.032,26.59,514.1,6.11
20220925,16:00:00,0,58.4,20.682,26.02,165.1,6.88
20220925,17:00:00,0,59.3,19.763,25.92,88.9,6.27
20220925,18:00:00,0,61.5,19.17,25.04,11.12,10.2
20220925,19:00:00,0,73.5,18.955,22.84,0.086,7.81
20220925,20:00:00,0,75.1,19.757,21.84,0,8.79
20220925,21:00:00,0,77.8,19.482,21.43,0,6.83
20220925,22:00:00,0,80.2,19.682,21.17,0,8.45
20220925,23:00:00,0,81.7,19.778,20.8,0,9.48
20220926,00:00:00,0,82.1,19.652,20.48,0,8.68
20220926,01:00:00,0,88.5,19.64,19.71,0,5.9
20220926,02:00:00,0,89.2,19.283,18.85,0,3.07
20220926,03:00:00,0,93.6,18.733,17.72,0,1.07
20220926,04:00:00,0,96.7,18.607,17.22,0,1.29
20220926,05:00:00,0,97.1,19.173,17.67,0,2.54
20220926,06:00:00,0,96.7,19.055,17.36,1.412,1.89
20220926,07:00:00,0.034,97.5,20.098,17.92,95.8,2.23
20220926,08:00:00,0,85.2,21.443,19.78,309.8,3.01
20220926,09:00:00,0,74.2,20.068,21.19,533.7,6.14
20220926,10:00:00,0,68.1,19.093,22.5,718.3,6.32
20220926,11:00:00,0,60.4,18.475,23.43,844,6.36
20220926,12:00:00,0,50.3,16.685,24.36,903,6.43
20220926,13:00:00,0,49.9,15.877,24.99,890,6.51
20220926,14:00:00,0,44.6,14.672,25.52,809,7
20220926,15:00:00,0,42.7,13.987,25.41,665.5,7.87
20220926,16:00:00,0,42.5,13.75,25.45,468,6.29
20220926,17:00:00,0,46.5,13.838,24.94,244.8,5
20220926,18:00:00,0,60.7,14.74,23.19,50.3,3.26
20220926,19:00:00,0,67,16.33,20.94,0.264,1.33
20220926,20:00:00,0,63.5,16.12,21.02,0,5.32
20220926,21:00:00,0,69.7,15.737,20.75,0,3.08
20220926,22:00:00,0,69.6,15.59,19.45,0,2.29
20220926,23:00:00,0,68.6,15.538,18.69,0,2.13
20220927,00:00:00,0,73.8,14.178,17.49,0,2.45
20220927,01:00:00,0,66,13.322,16.58,0,1.43
20220927,02:00:00,0,71.1,12.522,17.16,0,2.89
20220927,03:00:00,0,77.9,13.637,16.16,0,1.16
20220927,04:00:00,0,75.1,13.205,16,0,1.05
20220927,05:00:00,0,61,12.642,15.99,0,2.74
20220927,06:00:00,0,63.6,11.745,16.08,1.064,3
20220927,07:00:00,0,68.1,12.275,16.14,64.88,2.8
20220927,08:00:00,0,60.7,13.285,18.2,306.4,5.58
20220927,09:00:00,0,54,12.978,19.67,530.3,6.76
20220927,10:00:00,0,46.3,12.612,20.65,713.4,5.4
20220927,11:00:00,0,47.3,12.428,21.28,840,6.49
20220927,12:00:00,0,46.1,12.15,21.85,899,5.73
20220927,13:00:00,0,44.4,11.79,22.42,887,7.57
20220927,14:00:00,0,41.1,11.078,22.86,824,7.11
20220927,15:00:00,0,38,11.065,22.95,672.1,5.85
20220927,16:00:00,0,38.4,10.587,22.62,470.8,5.47
20220927,17:00:00,0,42.8,10.843,21.91,231.9,6.36
20220927,18:00:00,0,53.5,11.128,20.06,43.44,4.91
20220927,19:00:00,0,62.3,11.552,17.96,0.253,1.63
20220927,20:00:00,0,64.2,12.173,16.3,0,1.21
20220927,21:00:00,0,52.9,11.013,17.61,0,7.9
20220927,22:00:00,0,59,11.02,17.23,0,8.04
20220927,23:00:00,0,61.1,11.268,15.95,0,7.14
20220928,00:00:00,0,58.8,10.602,15.56,0,7.56
20220928,01:00:00,0,62.1,10.582,15.14,0,7.04
20220928,02:00:00,0,65.4,10.632,14.41,0,6.37
20220928,03:00:00,0,64.6,10.482,13.97,0,5.85
20220928,04:00:00,0,69.3,10.76,13.14,0,5.46
20220928,05:00:00,0,74.3,10.923,13.29,0,5.71
20220928,06:00:00,0,75.3,11.042,13.04,0.853,7.87
20220928,07:00:00,0,75,11.403,13.42,75.79,5.46
20220928,08:00:00,0,70.3,12.22,14.72,281.8,7.51
20220928,09:00:00,0,67.7,12.463,15.88,507.9,7.1
20220928,10:00:00,0,67.7,12.802,16.77,721,6.79
20220928,11:00:00,0,65.3,12.773,17.25,805,7.33
20220928,12:00:00,0,59.8,13.023,17.98,876,8.08
20220928,13:00:00,0,56.2,12.88,18.88,887,5.55
20220928,14:00:00,0,57.3,13.152,19.55,769.6,5.1
20220928,15:00:00,0,58.5,13.222,19.96,623.8,5.43
20220928,16:00:00,0,57.7,13.188,19.69,413.1,5.23
20220928,17:00:00,0,60.4,13.443,19.6,208.1,4.85
20220928,18:00:00,0,68.7,13.347,18.03,30.4,2.64
20220928,19:00:00,0,71.6,13.465,17.1,0.147,2.09
20220928,20:00:00,0,68.1,13.563,16.65,0,3.06
20220928,21:00:00,0,69.2,13.427,17.22,0,4.79
20220928,22:00:00,0,69.4,13.795,17.31,0,5.33
20220928,23:00:00,0,73.3,13.718,16.87,0,5.03
20220929,00:00:00,0,77.1,13.952,16.33,0,3.82
20220929,01:00:00,0,74.3,13.787,16.03,0,4.26
20220929,02:00:00,0,75.8,13.388,15.72,0,6.87
20220929,03:00:00,0,79,13.235,15.15,0,6.13
20220929,04:00:00,0,78,13.063,14.68,0,7.15
20220929,05:00:00,0,79.4,12.648,14.05,0,8.55
20220929,06:00:00,0,79.3,12.18,13.5,0.728,6.86
20220929,07:00:00,0,78.9,12.065,13.43,77.63,6.23
20220929,08:00:00,0,75.8,12.613,14.34,304,8
20220929,09:00:00,0,69.3,12.545,15.43,528.2,8.18
20220929,10:00:00,0,65.4,12.582,16.77,628.3,7.7
20220929,11:00:00,0,65.7,12.553,17.14,532.8,8.4
20220929,12:00:00,0,60.4,13.053,18.37,790.9,7.61
20220929,13:00:00,0,55.2,12.857,19.08,647.6,6.27
20220929,14:00:00,0,56,12.522,19.37,547.7,5.96
20220929,15:00:00,0,54.6,12.423,19.57,429.4,5.48
20220929,16:00:00,0,57.1,12.518,19.14,253.3,4.79
20220929,17:00:00,0,61.3,12.688,18.56,145.2,3.3
20220929,18:00:00,0,67.7,12.668,17.27,26.14,2.35
20220929,19:00:00,0,73.6,12.543,15.67,0.098,1.55
20220929,20:00:00,0,74.1,12.387,15.06,0,2.17
20220929,21:00:00,0,78.2,12.625,14.6,0,1.89
20220929,22:00:00,0,80.3,13.053,14.5,0,3.6
20220929,23:00:00,0,84.1,13.302,14.05,0,3.61
20220930,00:00:00,0,83,13.277,13.93,0,2.55
20220930,01:00:00,0,84.5,13.047,13.63,0,2.73
20220930,02:00:00,0,84.4,13.092,13.51,0,4.09
20220930,03:00:00,0,84.2,13.26,13.75,0,5.45
20220930,04:00:00,0,83.6,13.223,13.77,0,5.93
20220930,05:00:00,0,83.5,13.193,13.73,0,6.29
20220930,06:00:00,0,84.5,13.238,13.75,0.147,5.77
20220930,07:00:00,0,85.8,13.36,13.71,17.15,5.09
20220930,08:00:00,0,86.1,13.76,14.07,87.9,7.66
20220930,09:00:00,0,85.1,14.152,14.58,137.4,6.56
20220930,10:00:00,0,84.9,14.685,15.19,165.3,8.02
20220930,11:00:00,0,83.7,15.28,16.11,183.5,4.95
20220930,12:00:00,0,87.5,15.742,16.34,149.7,4.93
20220930,13:00:00,0.068,91.3,16.007,16.07,127.3,4.87
20220930,14:00:00,0.085,90.7,16.488,15.86,146,6.12
20220930,15:00:00,0.085,92.3,16.465,16.1,102.5,6.91
20220930,16:00:00,0.153,94.9,16.388,15.53,59.53,6.9
20220930,17:00:00,0.204,95.2,16.302,15.05,41.88,7.56
20220930,18:00:00,0.136,94.7,16.17,15.13,5.509,7.71
20220930,19:00:00,0.119,97,16.02,14.59,0.005,7.15
20220930,20:00:00,0.119,96.7,15.895,14.36,0,7.9
20220930,21:00:00,0.068,99.6,16.105,14.48,0,8.18
20220930,22:00:00,0.153,100,16.383,14.4,0,9.92
20220930,23:00:00,0.51,100,17.04,15.07,0,8.19
20221001,00:00:00,1.003,100,17.6,15.52,0,9.28
20221001,01:00:00,0.629,100,18.123,15.97,0,8.73
20221001,02:00:00,0.646,100,18.355,16.17,0,8.1
20221001,03:00:00,0.595,98.4,18.547,16.43,0,6.72
20221001,04:00:00,0.578,99.8,18.693,16.57,0,7.51
20221001,05:00:00,0.561,98.5,18.392,16.29,0,6.77
20221001,06:00:00,0.544,98.7,18.42,16.46,0.215,6.54
20221001,07:00:00,0.527,99,19.037,16.98,22.35,7.33
20221001,08:00:00,0.51,98,19.857,17.55,99.2,8.9
20221001,09:00:00,0.51,100,20.08,17.71,261.6,8.47
20221001,10:00:00,0.493,100,20.728,18.17,375.2,9.05
20221001,11:00:00,0.476,96.9,21.555,19.06,466.2,8.97
20221001,12:00:00,0.442,98.2,21.342,19.03,162.5,6.6
20221001,13:00:00,0.459,95.6,22.648,20.01,667.2,7.13
20221001,14:00:00,0.408,94.9,22.89,20.59,371.1,6.71
20221001,15:00:00,0.408,96.8,22.838,20.3,264,5.35
20221001,16:00:00,0.374,97.7,23.382,20.36,245.3,5.13
20221001,17:00:00,0.374,96.4,23.57,20.72,136.9,4.8
20221001,18:00:00,0.34,97.4,23.165,20.33,16.13,4
20221001,19:00:00,0.323,97.6,22.72,19.95,0.017,4.19
20221001,20:00:00,0.306,100,22.485,19.54,0,3.98
20221001,21:00:00,0.306,100,22.338,19.28,0,4.33
20221001,22:00:00,0.272,97.7,21.685,18.88,0,3.3
20221001,23:00:00,0.272,97.5,19.93,18.02,0,3.04
20221002,00:00:00,0.238,100,19.588,17.26,0,1.69
20221002,01:00:00,0.255,98.9,19.232,16.94,0,1.51
20221002,02:00:00,0.221,99.5,19.233,16.98,0,1.63
20221002,03:00:00,0.238,99.6,19.503,17.22,0,3.22
20221002,04:00:00,0.204,99.9,19.968,17.6,0,4.41
20221002,05:00:00,0.204,99.5,19.772,17.35,0,4.51
20221002,06:00:00,0.204,99.7,19.292,16.97,0.127,4.92
20221002,07:00:00,0.187,100,18.857,16.6,14.07,5.89
20221002,08:00:00,0.187,100,18.467,16.26,30.4,5.07
20221002,09:00:00,0.187,100,18.285,16.11,47.96,3.42
20221002,10:00:00,0.187,100,18.08,15.94,79.83,3.72
20221002,11:00:00,0.187,100,17.573,15.47,105.6,4.79
20221002,12:00:00,0.17,100,16.843,14.82,184,6.18
20221002,13:00:00,0.17,100,16.673,14.67,162,5.02
20221002,14:00:00,0.17,100,17.008,14.97,119.7,7.93
20221002,15:00:00,0.136,99.1,16.99,14.98,126.3,8.24
20221002,16:00:00,0.153,95.4,16.06,14.54,89.9,11.98
20221002,17:00:00,0.136,93.1,15.233,14.14,50.62,8.81
20221002,18:00:00,0.136,95.5,14.687,13.39,3.943,7.77
20221002,19:00:00,0.119,100,14.198,12.45,0.001,9.33
20221002,20:00:00,0.119,100,13.59,11.53,0,8.72
20221002,21:00:00,0.119,99.4,12.83,10.66,0,9.08
20221002,22:00:00,0.102,99.3,12.237,10.06,0,8.78
20221002,23:00:00,0.119,99.9,11.733,9.43,0,8.26
20221003,00:00:00,0.085,100,11.385,8.98,0,10.33
20221003,01:00:00,0.102,100,11.35,8.84,0,7.76
20221003,02:00:00,0.119,100,10.777,8.06,0,8.61
20221003,03:00:00,0.051,100,10.513,7.712,0,8.97
20221003,04:00:00,0.102,99.7,10.323,7.467,0,8.63
20221003,05:00:00,0.102,98.6,10.38,7.687,0,8.56
20221003,06:00:00,0.102,99.6,10.532,7.918,0.104,9.8
20221003,07:00:00,0.085,100,10.558,7.845,11.57,7.54
20221003,08:00:00,0.068,98.6,10.905,8.39,98.6,7.11
20221003,09:00:00,0.068,96.4,11.472,9.29,166.3,8.7
20221003,10:00:00,0.068,91.8,11.69,10.16,223.7,8.24
20221003,11:00:00,0.119,95.3,11.922,10.6,232.2,9.55
20221003,12:00:00,0.102,97.5,11.835,10.16,165.3,10.29
20221003,13:00:00,0.119,100,11.86,9.53,176.5,10.96
20221003,14:00:00,0.102,100,11.792,9.42,151.5,9.24
20221003,15:00:00,0.119,100,11.852,9.48,115.4,11.79
20221003,16:00:00,0.085,100,11.713,9.3,53.34,8.1
20221003,17:00:00,0.068,100,11.353,8.84,27.51,9.5
20221003,18:00:00,0.119,100,11.167,8.6,6.727,7.84
20221003,19:00:00,0.102,99,11.125,8.72,0.004,9.95
20221003,20:00:00,0.085,99.2,11.012,8.45,0,9.34
20221003,21:00:00,0.085,100,10.802,8.19,0,8.45
20221003,22:00:00,0.085,98.8,10.793,8.19,0,8.27
20221003,23:00:00,0.102,98.8,10.845,8.29,0,7.48
20221004,00:00:00,0.085,99.4,10.945,8.4,0,7.25
20221004,01:00:00,0.102,98.3,10.98,8.42,0,7.08
20221004,02:00:00,0.102,100,10.997,8.46,0,8.07
20221004,03:00:00,0.102,98.9,10.895,8.37,0,7.84
20221004,04:00:00,0.102,98.8,11.043,8.61,0,9.15
20221004,05:00:00,0.102,99.5,11.212,8.79,0,7.1
20221004,06:00:00,0.085,99.2,11.252,8.82,0.064,9.02
20221004,07:00:00,0.102,99.9,11.348,8.89,7.065,9.07
20221004,08:00:00,0.102,100,11.49,9.06,29.64,8.03
20221004,09:00:00,0.102,100,11.648,9.2,113.4,6.81
20221004,10:00:00,0.102,100,11.95,9.62,209.1,7.91
20221004,11:00:00,0.102,100,12.255,9.98,211.4,6.79
20221004,12:00:00,0.102,100,12.617,10.42,275.2,8.99
20221004,13:00:00,0.102,100,12.832,10.67,226.2,9.73
20221004,14:00:00,0.102,98.8,12.855,10.77,160.9,10.51
20221004,15:00:00,0.102,100,13.038,10.95,135.7,7.97
20221004,16:00:00,0.034,99,13.21,11.15,91.6,9.98
20221004,17:00:00,0.102,99.2,13.323,11.27,35.64,8.38
20221004,18:00:00,0.085,96.9,13.263,11.26,4.699,8.18
20221004,19:00:00,0.102,100,13.422,11.5,0,9.76
20221004,20:00:00,0.068,100,13.408,11.39,0,7.69
20221004,21:00:00,0.085,100,13.287,11.22,0,9.7
20221004,22:00:00,0.102,100,13.29,11.21,0,8.56
20221004,23:00:00,0.102,99.6,13.382,11.32,0,8.28
20221005,00:00:00,0.085,99.8,13.555,11.55,0,8.61
20221005,01:00:00,0.102,100,13.635,11.59,0,7.22
20221005,02:00:00,0.102,100,13.592,11.58,0,9.39
20221005,03:00:00,0.085,99.6,13.532,11.52,0,8.58
20221005,04:00:00,0.102,100,13.732,11.71,0,7.81
20221005,05:00:00,0.102,99.4,13.838,11.85,0,6.86
20221005,06:00:00,0.102,99.8,14.11,12.17,0.071,7.11
20221005,07:00:00,0.119,100,14.338,12.38,11.73,8.08
20221005,08:00:00,0.102,100,14.703,12.74,55,7.7
20221005,09:00:00,0.119,100,15.388,13.42,124.5,6.09
20221005,10:00:00,0.119,100,15.77,13.81,199.9,6
20221005,11:00:00,0.119,100,15.853,13.87,244.9,9.02
20221005,12:00:00,0.102,100,16,14.02,251.3,7.26
20221005,13:00:00,0.119,99.7,16.572,14.69,312.6,8.2
20221005,14:00:00,0.119,96.3,17.208,15.78,358.1,7.66
20221005,15:00:00,0.136,95.1,17.852,16.64,467.4,7.07
20221005,16:00:00,0.119,97.2,16.93,15.83,197.9,7.64
20221005,17:00:00,0.119,98.3,16.903,15.38,106.1,6.3
20221005,18:00:00,0.102,97.6,16.65,15.08,14.36,5.34
20221005,19:00:00,0.119,96.5,16.585,15.12,0.006,3.82
20221005,20:00:00,0.102,98.4,16.787,15.3,0,3.05
20221005,21:00:00,0.119,97.8,16.968,15.18,0,2.03
20221005,22:00:00,0.102,99.4,16.652,14.78,0,1.98
20221005,23:00:00,0.119,98.8,16.557,14.65,0,1.49
20221006,00:00:00,0.102,97.6,16.585,15.01,0,2.27
20221006,01:00:00,0.102,99.2,15.885,14.38,0,2.34
20221006,02:00:00,0.119,96.6,15.213,13.63,0,1.8
20221006,03:00:00,0.085,100,14.978,13.27,0,1.62
20221006,04:00:00,0.102,97.1,14.638,13.12,0,1.34
20221006,05:00:00,0.102,96.1,14.233,12.55,0,1.65
20221006,06:00:00,0.085,98.7,14.295,12.7,0.425,1.66
20221006,07:00:00,0.102,100,14.635,12.83,71.69,1.89
20221006,08:00:00,0.102,91.6,16.868,15.14,243.8,4.09
20221006,09:00:00,0.102,79.9,16.45,16.91,496.6,4.26
20221006,10:00:00,0.119,70.9,16.143,18.63,678.1,3.37
20221006,11:00:00,0.119,57.1,15.218,20.45,802,4.95
20221006,12:00:00,0.102,51.9,14.073,21.19,858,4.22
20221006,13:00:00,0.119,58.1,13.86,21.54,843,4.68
20221006,14:00:00,0.102,58.4,14.688,21.97,755.4,4.06
20221006,15:00:00,0.102,54.1,15.487,22.9,607,3.6
20221006,16:00:00,0.102,59.3,15.89,22.8,358.3,2.54
20221006,17:00:00,0.085,67.4,16.487,21.77,192.2,1.93
20221006,18:00:00,0.085,76.6,16.123,19.24,27.21,1.54
20221006,19:00:00,0.068,86.8,15.678,16.73,0.005,0.83
20221006,20:00:00,0.068,87.3,15.617,15.92,0,1.33
20221006,21:00:00,0.051,95.2,16.307,15.75,0,1.04
20221006,22:00:00,0.068,94.3,16.92,15.83,0,0.93
20221006,23:00:00,0.068,95.9,16.948,15.8,0,0.91
20221007,00:00:00,0.051,99.2,16.235,14.77,0,0.73
20221007,01:00:00,0.051,94.5,16.057,14.75,0,3.04
20221007,02:00:00,0.051,96.2,16.055,14.61,0,1.51
20221007,03:00:00,0.051,98.4,15.763,14.21,0,1.1
20221007,04:00:00,0.051,98.9,15.1,13.38,0,0.89
20221007,05:00:00,0.051,97.1,14.563,12.89,0,0.86
20221007,06:00:00,0.051,98.7,14.56,12.95,0.343,0.85
20221007,07:00:00,0.034,100,14.338,12.49,63.07,0.55
20221007,08:00:00,0.051,100,17.203,15.12,147.3,1.24
20221007,09:00:00,0.051,73.7,19.192,19.03,423.1,2.48
20221007,10:00:00,0.068,54.9,16.307,21.23,636.9,3.45
20221007,11:00:00,0.051,50.2,14.5,22.94,756.7,3.76
20221007,12:00:00,0.051,45.7,14.035,23.72,759.2,3.34
20221007,13:00:00,0.068,46.3,14.018,24.48,419.3,3.92
20221007,14:00:00,0.051,48.9,15.013,24.6,706.4,6.17
20221007,15:00:00,0.051,50.8,15.612,24.34,565.5,3.37
20221007,16:00:00,0.034,54.1,15.725,24.02,377.5,2.99
20221007,17:00:00,0.051,69.6,16.655,22.47,165.1,3.43
20221007,18:00:00,0.034,80.7,16.24,18.86,16.15,2.05
20221007,19:00:00,0.034,74.6,15.757,17.55,0.002,3.01
20221007,20:00:00,0.034,83.7,16.14,17.86,0,3.14
20221007,21:00:00,0.034,76.5,16.52,18.02,0,2.41
20221007,22:00:00,0.034,73.9,16.168,19.04,0,8.42
20221007,23:00:00,0.017,74.4,16.083,18.42,0,7.8
20221008,00:00:00,0.034,73.7,14.435,17.18,0,7.85
20221008,01:00:00,0.034,73,13.512,16.2,0,4.98
20221008,02:00:00,0.017,70.7,12.648,15.41,0,5.96
20221008,03:00:00,0.017,68.8,11.883,14.84,0,7.48
20221008,04:00:00,0.034,59.9,10.842,14.29,0,8.67
20221008,05:00:00,0.017,61.7,9.488,13.85,0,8.77
20221008,06:00:00,0.017,61.8,9.198,12.87,0.187,7.66
20221008,07:00:00,0.017,65,8.77,12,33.27,8.17
20221008,08:00:00,0.017,66.7,9.577,12.52,249.1,7.78
20221008,09:00:00,0.017,64.8,10.25,13.22,474.3,8.7
20221008,10:00:00,0.017,65.7,10.162,13.47,513.9,8.52
20221008,11:00:00,0.017,60.7,9.748,14.16,675.3,8.28
20221008,12:00:00,0.017,56.7,9.557,14.49,809,8.14
20221008,13:00:00,0,56.2,9.44,15.02,794.3,10.11
20221008,14:00:00,0.017,55.3,9.378,14.98,680.8,8.97
20221008,15:00:00,0.017,53.2,9.398,15.12,582.1,7.66
20221008,16:00:00,0,55.3,8.997,14.69,351.5,8.54
20221008,17:00:00,0.017,57.5,8.737,13.8,135.8,7.84
20221008,18:00:00,0.017,62.3,8.512,12.7,20.59,5.96
20221008,19:00:00,0,60.2,8.413,11.41,0.004,3.89
20221008,20:00:00,0.017,61.3,8.135,11.51,0,5.35
20221008,21:00:00,0.017,55.9,7.972,11.74,0,5.37
20221008,22:00:00,0,59,7.833,11.38,0,4.53
20221008,23:00:00,0.017,70,7.862,10.63,0,3.64
20221009,00:00:00,0,84.8,8.77,8.51,0,1.12
20221009,01:00:00,0.017,79.7,8.765,7.91,0,2.08
20221009,02:00:00,0,82.7,9.248,8.94,0,2.02
20221009,03:00:00,0.017,87,9.1,8.46,0,1.18
20221009,04:00:00,0,91.3,9.278,7.423,0,1.04
20221009,05:00:00,0,92.2,8.942,6.822,0,1.23
20221009,06:00:00,0.017,91.7,9.032,6.667,0.25,1.33
20221009,07:00:00,0,97.2,9.285,6.983,60.72,0.97
20221009,08:00:00,0.017,80.3,11.607,10.04,257.5,4.73
20221009,09:00:00,0,63.9,10.66,12.85,468.1,5.78
20221009,10:00:00,0.017,58.7,9.528,14.34,642.2,7.44
20221009,11:00:00,0,50.9,9.142,15.12,761.5,6.15
20221009,12:00:00,0.017,51.8,8.747,15.61,816,5.97
20221009,13:00:00,0,48.5,9.182,16.34,798.8,7.69
20221009,14:00:00,0.017,50,9.678,16.69,714.7,6.92
20221009,15:00:00,0,48.4,9.867,17.05,570.2,5.9
20221009,16:00:00,0,49.9,9.577,17.18,379.9,6.85
20221009,17:00:00,0.017,52,9.56,16.74,172.1,5.91
20221009,18:00:00,0,75.1,10.577,14.7,19.74,3.77
20221009,19:00:00,0,79.9,11.152,12.16,0.001,1.41
20221009,20:00:00,0.017,81,10.852,11.29,0,1.28
20221009,21:00:00,0,84.4,10.793,10.67,0,1.27
20221009,22:00:00,0,91.3,10.653,9.76,0,1.09
20221009,23:00:00,0,97.7,10.62,8.84,0,0.97
20221010,00:00:00,0.017,96.3,10.42,8.2,0,1.2
20221010,01:00:00,0,94.7,10.238,8.04,0,1.06
20221010,02:00:00,0,97.3,10.493,8.45,0,0.79
20221010,03:00:00,0,91.9,10.227,7.927,0,0.8
20221010,04:00:00,0.017,93.7,10.325,8.27,0,3.91
20221010,05:00:00,0,94.8,10.538,8.13,0,1.4
20221010,06:00:00,0,96.9,10.203,7.938,0.174,1.26
20221010,07:00:00,0.017,100,10.625,8.05,56.37,0.85
20221010,08:00:00,0,100,12.872,10.69,255.2,1.13
20221010,09:00:00,0,79.5,15.41,14.54,460.3,3.25
20221010,10:00:00,0.017,63.9,12.727,16.29,634.8,3.91
20221010,11:00:00,0,48.8,11.007,17.56,752.9,4.59
20221010,12:00:00,0,47.9,10.09,18.19,806,4.99
20221010,13:00:00,0,49.1,9.792,18.74,790.2,4.77
20221010,14:00:00,0.017,47.7,10.518,19.08,702.5,4.39
20221010,15:00:00,0,47.9,10.628,19.33,558.1,4.2
20221010,16:00:00,0,45.7,10.535,19.3,371,3.78
20221010,17:00:00,0,58.4,10.91,18.78,164.8,2.94
20221010,18:00:00,0,72.8,12.183,16.02,17.81,1.66
20221010,19:00:00,0.017,81.1,11.807,12.9,0,0.82
20221010,20:00:00,0,96,12.025,11.89,0,0.85
20221010,21:00:00,0,89.1,11.948,11.15,0,1.08
20221010,22:00:00,0,91.9,11.877,10.58,0,0.96
20221010,23:00:00,0,92.9,12.135,10.59,0,1.08
20221011,00:00:00,0.017,92.5,11.997,10.27,0,1.1
